title,abstract,publication_year,doi,type,oa_url,concepts,topics,keywords,pdf_url,authorships,cited_by_count
Physiological characteristics of open ocean and coastal phytoplankton communities of Western Antarctic Peninsula and Drake Passage waters,"Photophysiological processes as well as uptake characteristics of iron and inorganic carbon were studied in inshore phytoplankton assemblages of the Western Antarctic Peninsula (WAP) and offshore assemblages of the Drake Passage. Chlorophyll a concentrations and primary productivity decreased from in- to offshore waters. The inverse relationship between low maximum quantum yields of photochemistry in PSII (Fv/Fm) and large sizes of functional absorption cross sections (σPSII) in offshore communities indicated iron-limitation. Congruently, the negative correlation between Fv/Fm values and iron uptake rates across our sampling locations suggest an overall better iron uptake capacity in iron-limited pelagic phytoplankton communities. Highest iron uptake capacities could be related to relative abundances of the haptophyte Phaeocystis antarctica. As chlorophyll a-specific concentrations of humic-like substances were similarly high in offshore and inshore stations, we suggest humic-like substances may play an important role in iron chemistry in both coastal and pelagic phytoplankton assemblages. Regarding inorganic carbon uptake kinetics, the measured maximum short-term uptake rates (Vmax(CO2)) and apparent half-saturation constants (K1/2(CO2)) did not differ between offshore and inshore phytoplankton. Moreover, Vmax(CO2) and K1/2(CO2) did not exhibit any CO2-dependent trend over the natural pCO2 range from 237 to 507 µatm. K1/2(CO2) strongly varied among the sampled phytoplankton communities, ranging between 3.5 and 35.3 µmol L−1 CO2. While in many of the sampled phytoplankton communities, the operation of carbon-concentrating mechanisms (CCMs) was indicated by low K1/2(CO2) values relative to ambient CO2 concentrations, some coastal sites exhibited higher values, suggesting down-regulated CCMs. Overall, our results demonstrate a complex interplay between photophysiological processes, iron and carbon uptake of phytoplankton communities of the WAP and the Drake Passage.",2015,https://doi.org/10.1016/j.dsr.2014.12.010,article,https://doi.org/10.1016/j.dsr.2014.12.010,,,,NA,,45
"Hematology, Biochemistry and Serum Protein Analyses of Antarctic and non-Antarctic Skuas","Determination of hematological and biochemical parameters provides important data to assess the physiological condition in wild birds. Therefore, to carry out ecophysiology or conservation studies it is essential to establish baseline physiological parameters and how these change with age and life history events. Hematological (hematocrit, hemoglobin and erythrocyte sedimentation) and biochemical (glucose, total lipids and proteins, aspartate and alanine aminotransferase activities and electrolyte concentration) reference values were determined in two Antarctic migratory bird species, the Brown Skua (Stercorarius antarcticus) and South Polar Skua (S. maccormicki), from South Shetland Island during breeding season. Also, hematological data (hematocrit) were determined for non-Antarctic skuas, with Chilean (S. chilensis) and Falkland (S. antarcticus antarcticus) skuas sampled in the Beagle Channel islands (Tierra del Fuego Province) and Viana Island (Chubut Province), Argentina, respectively. Differences between adult Antarctic skua species were observed in hemoglobin, erythrocyte sedimentation, total lipids and aspartate aminotransferase activity. In addition, age-related differences in Antarctic skuas in hematocrit, hemoglobin, glucose and total protein values were observed. Serum reference protein fractions (Albumin, α1, α2, β and γ globulins) were assessed by electrophoresis for Antarctic and non-Antarctic skuas. Similar protein patterns were observed between South Polar and Chilean skuas as well between Falkland Skua and Brown Skua. The differences between adult sympatric Antarctic skuas may be related to their nutritional status and species-specific migrations, feeding habits and the differential use of the breeding niches, while the age variation may be related to physiological development processes in chicks or to the energy expenditure in adults during breeding.",2015,https://doi.org/10.1675/063.038.0204,article,https://bioone.org/journals/waterbirds/volume-38/issue-2/063.038.0204/Hematology-Biochemistry-and-Serum-Protein-Analyses-of-Antarctic-and-non/10.1675/063.038.0204.pdf,,,,https://bioone.org/journals/waterbirds/volume-38/issue-2/063.038.0204/Hematology-Biochemistry-and-Serum-Protein-Analyses-of-Antarctic-and-non/10.1675/063.038.0204.pdf,,14
"Palaeoclimate analysis of Late Cretaceous angiosperm leaf floras, James Ross Island, Antarctica","Abstract The fossilized remains of Cretaceous angiosperm leaves are preserved within sandstones and siltstones of the Coniacian Hidden Lake Formation (Gustav Group) and the Santonian-early Campanian Santa Marta Formation (Marambio Group) in the James Ross Basin, Antarctic Peninsula region. The leaves represent the remains of vegetation that grew at approximately 65°S on an emergent volcanic arc, now represented by the Antarctic Peninsula, and were subsequently transported and buried in marine sediments in the adjacent back-arc basin. Some of the angiosperm leaf morphotypes show similarities to leaves of living families such as Sterculiaceae, Lauraceae, Winteraceae, Cunoniaceae and Myrtaceae. Palaeoclimate analysis based on physiognomic aspects of the leaves, such as leaf-margin analysis, indicates that the mean annual temperatures for the Hidden Lake and Santa Marta formations were 13–21 °C (mean 17 °C) and 15–23 °C (mean 19 °C), respectively. The fossil plants are indicative of warm climates without extended periods of winter temperatures below freezing and with adequate moisture for growth. This period of Cretaceous warmth in Antarctica corresponds with the Cretaceous thermal maximum, an interval of peak global warmth from the Turonian to the early Campanian.",2006,https://doi.org/10.1144/gsl.sp.2006.258.01.04,article,NA,,,,NA,,30
ACCURACY ASSESSMENT OF RECENT GLOBAL OCEAN TIDE MODELS AROUND ANTARCTICA,"Abstract. Due to the coverage limitation of T/P-series altimeters, the lack of bathymetric data under large ice shelves, and the inaccurate definitions of coastlines and grounding lines, the accuracy of ocean tide models around Antarctica is poorer than those in deep oceans. Using tidal measurements from tide gauges, gravimetric data and GPS records, the accuracy of seven state-of-the-art global ocean tide models (DTU10, EOT11a, GOT4.8, FES2012, FES2014, HAMTIDE12, TPXO8) is assessed, as well as the most widely-used conventional model FES2004. Four regions (Antarctic Peninsula region, Amery ice shelf region, Filchner-Ronne ice shelf region and Ross ice shelf region) are separately reported. The standard deviations of eight main constituents between the selected models are large in polar regions, especially under the big ice shelves, suggesting that the uncertainty in these regions remain large. Comparisons with in situ tidal measurements show that the most accurate model is TPXO8, and all models show worst performance in Weddell sea and Filchner-Ronne ice shelf regions. The accuracy of tidal predictions around Antarctica is gradually improving.",2017,https://doi.org/10.5194/isprs-archives-xlii-2-w7-1521-2017,article,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-2-W7/1521/2017/isprs-archives-XLII-2-W7-1521-2017.pdf,,,,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-2-W7/1521/2017/isprs-archives-XLII-2-W7-1521-2017.pdf,,21
"Scleractinian corals recorded in the Argentinean Antarctic expeditions between 2012 and 2014, with comments on <i>Flabellum (Flabellum) areum</i> Cairns, 1982","In this contribution, we provide a list of the scleractinian corals recorded during the Argentinean Antarctic expeditions on board the oceanographic vessel Puerto Deseado (Argentina) in the austral summers in 2012, 2013 and 2014. The identified taxa consist of six solitary species (Flabellum impensum, F. flexuosum, F. areum, Caryophyllia antarctica, Paraconotrochus antarcticus and Javania antarctica), recorded from 19 sampling sites located off the Antarctic Peninsula and South Shetland and South Orkney islands. We also update the information of F. areum, previously known only from south-west Atlantic waters, extending its distribution range to Antarctic waters and its upper bathymetric range to 218 m.Keywords: cold-water corals; Antarctica; range extension; bathymetric range extension; Scleractinia.(Published. 4 July 2016)To access the supplementary material for this article, please see the supplementary files in the column to the right (under Article Tools).Citation: Polar Research 2016, 35, 29762, http://dx.doi.org/10.3402/polar.v35.29762",2016,https://doi.org/10.3402/polar.v35.29762,article,https://polarresearch.net/index.php/polar/article/download/3286/8940,,,,https://polarresearch.net/index.php/polar/article/download/3286/8940,,6
New views of plant fossils from Antarctica: a comparison of X-ray and neutron imaging techniques,"A fossil plant of Eocene age from Antarctica was studied using X-ray and neutron tomography to reveal the three-dimensional plant structures encased within carbonate nodules. The fossil was identified as a branch and leaves of an araucarian conifer, which grew on the volcanic highlands of the Antarctic Peninsula region approximately 50 million yr ago. Both X-ray and neutron imaging techniques successfully exposed the full three-dimensional structure of the fossil without destroying the original specimen, revealing that most of the fossil was present as voids in the concretion and little organic matter was present. However, neutron tomography was found to produce images with superior quality and detail.",2014,https://doi.org/10.1666/13-124,article,NA,,,,NA,,17
"Stratigraphy and regional significance of the Upper Jurassic-Lower Cretaceous Byers Group, Livingston Island, Antarctica","The Byers Group, exposed on Byers Peninsula, western Livingston Island, Antarctica, comprises a mudstone dominated sequence at least 1 km thick which accumulated in a marginal fore-arc environment. The basal, 105 m thick Anchorage Formation consists of radiolarian mudstones and tuff-rich interbeds of Kimmeridgian-Tithonian age; it correlates with Upper Jurassic organic-rich mudstone units throughout the proto-South Atlantic region. The succeeding 244 m thick Devils Point Formation marks the first major pulse of coarse volcaniclastic material into the basin. It is in turn followed by the extensive President Beaches Formation, comprising several hundred metres of finely laminated mudstones with at least two major sandstone intercalations. Molluscan and dinoflagellate cyst taxa indicate a Berriasian age and comparatively nearshore depositional environment for this unit. An unconformity of late Berriasian or early Valanginian age separates the three lowest formations from the Chester Cone Formation. The fine-grained Sealer Hill Member at the base of the latter is dated as Valanginian, and grades up into several hundred metres of pebbly sandstones and pebble-granule conglomerates. These mark the second major volcaniclastic pulse and may be of Hauterivian or even younger age. Definition of this major new group will facilitate more precise Upper Jurassic-Lower Cretaceous stratigraphical correlations within the southern South America-Scotia arc-Antarctic Peninsula region. It will also aid our understanding of the critical palaeogeographical transition in the northern Antarctic Peninsula from anoxic basin to active magmatic arc.",1993,https://doi.org/10.1144/gsjgs.150.6.1075,article,NA,,,,NA,,52
Holocene climate in the Atlantic sector of the Southern Ocean: Controlled by insolation or oceanic circulation?,"Research Article| April 01, 2004 Holocene climate in the Atlantic sector of the Southern Ocean: Controlled by insolation or oceanic circulation? Simon H.H. Nielsen; Simon H.H. Nielsen 1Norwegian Polar Institute, the Polar Environmental Center, N-9296 Tromsø, Norway Search for other works by this author on: GSW Google Scholar Nalân Koç; Nalân Koç 1Norwegian Polar Institute, the Polar Environmental Center, N-9296 Tromsø, Norway Search for other works by this author on: GSW Google Scholar Xavier Crosta Xavier Crosta 2Département Géologie et Océanographie, UMR Centre National de la Recherche Scientifique 5805 EPOC, Université de Bordeaux I, Avenue des Facultés, 33405 Talence cedex, France Search for other works by this author on: GSW Google Scholar Author and Article Information Simon H.H. Nielsen 1Norwegian Polar Institute, the Polar Environmental Center, N-9296 Tromsø, Norway Nalân Koç 1Norwegian Polar Institute, the Polar Environmental Center, N-9296 Tromsø, Norway Xavier Crosta 2Département Géologie et Océanographie, UMR Centre National de la Recherche Scientifique 5805 EPOC, Université de Bordeaux I, Avenue des Facultés, 33405 Talence cedex, France Publisher: Geological Society of America Received: 24 Nov 2003 Revision Received: 17 Dec 2003 Accepted: 17 Dec 2003 First Online: 02 Mar 2017 Online ISSN: 1943-2682 Print ISSN: 0091-7613 Geological Society of America Geology (2004) 32 (4): 317–320. https://doi.org/10.1130/G20334.1 Article history Received: 24 Nov 2003 Revision Received: 17 Dec 2003 Accepted: 17 Dec 2003 First Online: 02 Mar 2017 Cite View This Citation Add to Citation Manager Share Icon Share Facebook Twitter LinkedIn MailTo Tools Icon Tools Get Permissions Search Site Citation Simon H.H. Nielsen, Nalân Koç, Xavier Crosta; Holocene climate in the Atlantic sector of the Southern Ocean: Controlled by insolation or oceanic circulation?. Geology 2004;; 32 (4): 317–320. doi: https://doi.org/10.1130/G20334.1 Download citation file: Ris (Zotero) Refmanager EasyBib Bookends Mendeley Papers EndNote RefWorks BibTex toolbar search Search Dropdown Menu toolbar search search input Search input auto suggest filter your search All ContentBy SocietyGeology Search Advanced Search Abstract The Holocene climate of the Southern Ocean is not well understood, mainly because of the lack of high-resolution reconstructions of ocean surface properties. Here we present a 12,500-yr-long, decadal-scale record of Holocene sea-surface temperatures and sea- ice presence from the Polar Front of the East Atlantic Southern Ocean. The record shows gradual climate change, with no abrupt Neoglacial cooling, and an unprecedented late Holocene warming. The dominant forcing factor appears to be precessional insolation; Northern Hemisphere summer insolation correlates to at least the early to middle Holocene climate trend. Spectral analysis reveals centennial-scale cyclic climate changes with periods of 1220, 1070, 400, and 150 yr. The record shows good correlation to East Antarctic ice cores and to climate records from South Georgia and Bunger Oasis. However, the record shows out-of-phase behavior with regard to climate records from the western Antarctic Peninsula and the Peru-Chile Current; such behavior hints at a climatic divide through Patagonia, the Drake Passage, and between West and East Antarctica. You do not have access to this content, please speak to your institutional administrator if you feel you should have access.",2004,https://doi.org/10.1130/g20334.1,article,NA,,,,NA,,122
Annual patterns in phytoplankton phenology in Antarctic coastal waters explained by environmental drivers,"Abstract Coastal zones of Antarctica harbor rich but highly variable phytoplankton communities. The mechanisms that control the dynamics of these communities are not well defined. Here we elucidate the mechanisms that drive seasonal species succession, based on algal photophysiological characteristics and environmental factors. For this, phytoplankton community structure together with oceanographic parameters was studied over a 5‐year period (2012–2017) at Rothera Station at Ryder Bay (Western Antarctic Peninsula). Algal pigment patterns and photophysiological studies based on fluorescence analyses were combined with data from the Rothera Time‐Series program. Considerable interannual variation was observed, related to variations in wind‐mixing, ice cover and an El Niño event. Clear patterns in the succession of algal classes became manifest when combining the data collected over the five successive years. In spring, autotrophic flagellates with a high light affinity were the first to profit from increasing light and sea ice melt. These algae most likely originated from sea‐ice communities, stressing the role of sea ice as a seeding vector for the spring bloom. Diatoms became dominant towards summer in more stratified and warmer surface waters. These communities displayed significantly lower photoflexibility than spring communities. There are strong indications for mixotrophy in cryptophytes, which would explain much of their apparently random occurrence. Climate models predict continuing retreat of Antarctic sea‐ice during the course of this century. For the near‐future we predict that the marginal sea‐ice zone will still harbor significant communities of haptophytes and chlorophytes, whereas increasing temperatures will mainly be beneficial for diatoms.",2020,https://doi.org/10.1002/lno.11477,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lno.11477,,,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lno.11477,,39
"Chapter 9: Stateless Heritage: The Sealing Sites of the South Shetland Islands, Antarctica",NA,2023,https://doi.org/10.5771/9781683933793-195,book-chapter,NA,,,,NA,,0
"Volcanic tremors at Deception Island (South Shetland Islands, Antarctica)",NA,1993,https://doi.org/10.1016/0967-0653(93)95387-l,article,NA,,,,NA,,0
Genetic differentiation in the ice‐dependent fish <i>Pleuragramma antarctica</i> along the Antarctic Peninsula,"Abstract Aim Pleuragramma antarctica is an Antarctic notothenioid fish with a pelagic life‐cycle. It plays a major trophic role in coastal Antarctic waters as a predator of krill and as prey for penguins and seals. A previous study, using mt DNA to investigate Pleuragramma population structure at multiple Antarctic sites was unable to discriminate between hypotheses of panmixia, with occasional fluctuations of allelic frequencies, and population structure. The aim of the present study was to investigate the population structure of P. antarctica along the Antarctic Peninsula ( AP ) shelf by microsatellite genotyping. Location Four areas along the AP shelf: Charcot Island, Marguerite Bay, Joinville Island and the Larsen Ice Shelf. Methods A total of 562 individuals from nine population samples were genotyped at 16 expressed sequence tag (EST)‐linked microsatellites. Genetic variability, Hardy–Weinberg probabilities and F ‐statistics were calculated, and a hierarchical analysis of molecular variance was carried out. A Bayesian method was applied to estimate the migration rates between geographical localities. Results We found one genetically homogeneous population with no interannual variability in the south‐western AP and one off the northern tip of the AP . Significant differences were recorded between the two geographical regions, which also differed from the eastern AP . The extent of differentiation changed between years and significant genetic differentiation was found between clusters of individuals of different length modes collected at Joinville Island in 2010. Bayesian analysis suggested weak gene flow along the western AP , with a prevailing direction from north to south, following the anticlockwise‐flowing Coastal Current. Main conclusions Population genetic structure can be detected in AP shelf samples of P. antarctica . Thus, even in this area characterized by strong oceanographic currents, genetic mixing is not complete. Temporal fluctuations of allelic frequencies and genetic differentiation between individuals of different length collected at the same location suggest the importance of genetic drift in this highly abundant species.",2015,https://doi.org/10.1111/jbi.12497,article,NA,,,,NA,,18
"Preliminary Seismic Tomography of Deception Island Volcano, South Shetland Islands (Antarctica)",NA,2005,NA,article,NA,,,,NA,,0
Meltwaters in Antarctica: Delineating and Quantifying Sources of Freshwater along the Western Antarctic Peninsula,NA,2014,NA,article,NA,,,,NA,,0
Streptomyces luridus So3.2 from Antarctic soil as a novel producer of compounds with bioemulsification potential,"The present study aimed to identify novel microbial producers of bioemulsificant compounds from Antarctic soils. Fifty-nine microbial strains were isolated from five different locations at South Shetland Islands, Antarctica, and screened for biosurfactant production by β-hemolytic activity. Strain So 3.2 was determined as bioemulsifier-producer and identified by phenotypic and molecular characterization as Streptomyces luridus. Emulsification activity, oil displacement method and drop-collapsing test were performed to evaluate the biosurfactant activity with different oils and hydrocarbons using two different culture media (Luria Bertani and Bushnell Haas in the presence of different carbon sources: glucose, glycerol, olive oil and n-Hexadecane). Cell free supernatant of Bushnell Haas culture supplemented with n-Hexadecane showed the best results for all tests. Emulsification of hydrocarbons exceeded 60%, reaching up to 90% on oil with high API grade, while displacement tests ranged from 8 cm to 4 cm in diameter according the culture media and tested oils. Our results revealed that Streptomyces luridus So3.2 is able to produce bioemulsifiers capable of emulsifying hydrocarbons and oils, which could be used in different biotechnological applications, particularly for bioremediation of environments contaminated by oil leaks.",2018,https://doi.org/10.1371/journal.pone.0196054,article,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0196054&type=printable,,,,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0196054&type=printable,,24
"1973 and 1983 penguin censuses on Ardley Island, South Shetland Islands",NA,1985,https://doi.org/10.1016/0198-0254(85)93972-x,article,NA,,,,NA,,0
"Mucilaginibacter antarcticus sp. nov., isolated from tundra soil","The novel, pale yellow bacterial strain, designated S14-88T, was isolated from a tundra soil near Antarctic Peninsula, South Shetland Islands, and its taxonomic position was investigated by a genotypic and phenotypic analysis. Cells were facultatively anaerobic, Gram-stain-negative, non-motile and rod-shaped. Growth occurred at 4-28 °C (optimum at 15 °C), at pH 7.0-8.0 (optimum at 7.0) and with 0-0.6 % (w/v) NaCl (optimum, no NaCl). Phylogenetic analysis based on 16S rRNA gene sequences indicated that strain S14-88T formed a lineage within the genus Mucilaginibacter. The 16S rRNA gene sequence similarity between strain S14-88T and the type strains of related species ranged from 92.2 to 96.5 %, and the 16S rRNA gene sequence of S14-88T showed highest similarity of 96.5 % to Mucilaginibacter soyangensis HME6664T. The major cellular fatty acids of strain S14-88T were iso-C15 : 0 and summed feature 3 (C16 : 1ω7c and/or C16 : 1ω6c). The major respiratory quinone was menaquinone MK-7, and the main polar lipid was phosphatidylethanolamine. The DNA G+C content of strain S14-88T was 42.3 mol%. On the basis of the evidence presented in this study, strain S14-88T is considered to represent a novel species of the genus Mucilaginibacter, for which the name Mucilaginibacter antarcticus sp. nov. is proposed. The type strain is S14-88T (=CCTCC AB 2015321T=KCTC 52232T).",2016,https://doi.org/10.1099/ijsem.0.001486,article,https://doi.org/10.1099/ijsem.0.001486,,,,NA,,21
Habitat choice and predator avoidance by Antarctic amphipods: the roles of algal chemistry and morphology,"MEPS Marine Ecology Progress Series Contact the journal Facebook Twitter RSS Mailing List Subscribe to our mailing list via Mailchimp HomeLatest VolumeAbout the JournalEditorsTheme Sections MEPS 400:155-163 (2010) - DOI: https://doi.org/10.3354/meps08399 Habitat choice and predator avoidance by Antarctic amphipods: the roles of algal chemistry and morphology Jill P. Zamzow1,*, Charles D. Amsler1, James B. McClintock1, Bill J. Baker2 1Department of Biology, University of Alabama at Birmingham, Birmingham, Alabama 35294, USA 2Chemistry Department, University of South Florida, Tampa, Florida 33620, USA *Email: jzamzow@gmail.com ABSTRACT: Habitat choice is an important aspect of community structure. Perhaps the most important factor influencing choice by prey species is predation risk. Predators may directly influence prey habitat choice via consumption or, secondarily, through ‘intimidation’. We investigated these forces in the near-shore ecosystem of the western Antarctic Peninsula. This system is dominated by macroalgae and exceedingly abundant amphipods, with the omnivorous fish Notothenia coriiceps feeding on both. Amphipod densities are very high on the dominant brown alga Desmarestia menziesii, which is both structurally complex and chemically defended from herbivory. Amphipod densities are low on the simply structured alga Palmaria decipiens, which is a preferred food of fish and some amphipods. We used these 2 species of algae and plastic and gel algal analogues to experimentally separate the roles of algal structure and chemistry in influencing amphipod habitat preference. In the absence of predators, the amphipod Gondogeneia antarctica preferred Palmaria decipiens and had no preference between structural analogues. In the presence of predator cues, its preferences changed to D. menziesii and the structurally complex analogue. In the absence of predator cues, the amphipod Prostebbingia gracilis preferred the chemically defended, structurally complex D. menziesii to all other choices, and preferred the structurally complex analogue to the simple one. Both D. menziesii and the structurally complex analogue decreased predation risk for Prostebbingia gracilis. Based on these results, natural abundances of amphipods are likely driven both by actual predation and the threat of predation (i.e. non-consumptive effects). KEY WORDS: Predation · Non-consumptive effects · Amphipods · Chemical defense Full text in pdf format Supplementary material PreviousNextCite this article as: Zamzow JP, Amsler CD, McClintock JB, Baker BJ (2010) Habitat choice and predator avoidance by Antarctic amphipods: the roles of algal chemistry and morphology. Mar Ecol Prog Ser 400:155-163. https://doi.org/10.3354/meps08399Export citation RSS - Facebook - Tweet - linkedIn Cited by Published in MEPS Vol. 400. Online publication date: February 11, 2010 Print ISSN: 0171-8630; Online ISSN: 1616-1599 Copyright © 2010 Inter-Research.",2009,https://doi.org/10.3354/meps08399,article,https://www.int-res.com/articles/meps_oa/m400p155.pdf,,,,https://www.int-res.com/articles/meps_oa/m400p155.pdf,,81
Sponge richness on algae-dominated rocky reefs in the western Antarctic Peninsula and the Magellan Strait,"Sponges are important components of high-latitude benthic communities, but their diversity and abundance in algal-dominated rocky reefs has been underestimated because of the difficulty of in situ identification. Further, the influence of canopy-forming algae on sponge richness has been poorly studied in southern high-latitude rocky reefs compared to other latitudes. Here, we quantified taxon richness of sponges in algae-dominated rocky reefs at three sites in the western Antarctic Peninsula (62–64° S) and two sites in the Magellan region (53° S). We found higher sponge richness at sites in Antarctica (15) than in Magallanes (8), with Antarctic sponge richness higher than that reported for Arctic algal beds and similar to that reported for temperate regions. Estimated sponge richness at our Antarctic sites highlights diverse sponge assemblages (16–26 taxa) between 5 and 20 m that are typically dominated by macroalgae. Our results suggest that sponge assemblages associated with canopy-forming macroalgae on southern high-latitude reefs are more diverse than previously thought.",2016,https://doi.org/10.3402/polar.v35.30532,article,https://www.tandfonline.com/doi/pdf/10.3402/polar.v35.30532?needAccess=true,,,,https://www.tandfonline.com/doi/pdf/10.3402/polar.v35.30532?needAccess=true,,23
Conservation implications of spatial genetic structure in two species of oribatid mites from the Antarctic Peninsula and the Scotia Arc,"Abstract Mitochondrial and nuclear sequence data from two Antarctic ameronothroid mites, Halozetes belgicae and Alaskozetes antarcticus , were used to address three key questions important for understanding both the evolution of biodiversity and its future conservation in the Antarctic Peninsula Region: i) Do populations of mites across the Antarctic Peninsula and Scotia Arc constitute distinct genetic lineages? ii) What implications does the spatial genetic structure in these species have for current understanding of the region’s glacial history? iii) What are the conservation implications of these findings? Our results indicate that both mite species have been present in the Antarctic since at least the Pliocene. At the regional scale, both species are comprised of a number of divergent, but sympatric, lineages that are genetically as distinct as some species within the genera Halozetes and Alaskozetes . At the local scale, complex structure suggests limited and stochastic post-Holocene dispersal. For both species, considerable spatial genetic structure exists across the region, similar to that found in other terrestrial invertebrates. These results support the implementation of stringent biosecurity measures for moving between the Scotia Arc islands and the Antarctic Peninsula, and throughout the latter, to conserve both evolutionary history and future evolutionary trajectories.",2018,https://doi.org/10.1017/s0954102017000529,article,https://scholar.sun.ac.za:443/bitstream/10019.1/122775/3/Jansen%20van%20Vuuren_AntarcticSci_2018.pdf,,,,NA,,20
New records of demosponges (Porifera) from the South Orkney Islands (Antarctica) with a checklist for the region,"The South Orkney Islands (SOI) is a poorly studied Antarctic archipelago located in the Scotia Arc. In this study, we added 25 Demospongiae species to the SOI known sponge richness, which was previously represented by only 16 species. Of these, 22 species represent new records for SOI region, although they were previously recorded from other Antarctic sectors. Samples were collected during two Argentinean Antarctic Research Cruises onboard RV Puerto Deseado. The most frequently collected species were Artemisina apollinis, Iophon gaussi, I. unicorne, Lissodendoryx (E.) ramilobosa, Myxodoryx hanitschi and Tedania (T.) tantula. Data and illustrations of some rare or uncommon species are provided: Iophon gaussi, Lissodendoryx (E.) anacantha, Microxina charcoti, Raspailia (H.) hentscheli, Haliclona spongiosissima, Haliclona (G.) cf. cucurbitiformis. Although the present results increase substantially the previously known information on sponge species, this is still an underestimation of total richness because certain orders (Tetractinellida, Suberitida, Biemnida, Polymastiida) and classes were not studied during the current investigation, although previous records were included.",2024,https://doi.org/10.11646/zootaxa.5403.4.1,article,NA,,,,NA,,0
"Early Palaeogene mafic–intermediate dykes, Robert Island, West Antarctica: Petrogenesis, zircon U–Pb geochronology, and tectonic significance","Geochemical, geochronological, and Lu–Hf isotopic data for mafic–intermediate dykes on Robert Island, West Antarctica, are systematically investigated in order to decipher their petrogenesis and the genetic relationship between the South Shetland Islands and the north‐western Antarctic Peninsula. These dykes are enriched in large‐ion lithophile elements with significantly negative Nb and Ta anomalies, and low (Hf/Sm) N and (Nb/La) N and high Ba/La and Ba/Th ratios, with high ε Hf ( t ) values of +8.2 to +14.2. They were derived from partial melting of depleted mantle metasomatized by slab‐derived fluids. Precise ages of 55–54 Ma for the dykes confirm the occurrence of Early Eocene magmatism on Robert Island, corresponding to the final peak of subduction‐related magmatism. The available data suggest that Early Palaeogene (62–54 Ma) igneous rocks on the South Shetland Islands and the north‐western Antarctic Peninsula are products of contemporaneous and different lithofacies magmatism with precursors originating from depleted mantle in a magmatic arc setting. Furthermore, the Early Palaeogene igneous activities were most likely associated with slab rollback and extension in fore‐arc regions resulting from the decreasing convergence rate for the subduction of the Phoenix Plate beneath the Antarctic Plate at ~60 Ma.",2022,https://doi.org/10.1002/gj.4402,article,NA,,,,NA,,3
"Remarks on the population structure of two Antarctic peracarid crustaceans: Eudorella splendida Zimmer, 1902 [Cumacea] and Nototanais antarcticus [Hodgson, 1902] [Tanaidacea]","This paper presents preliminary data on the population structure of two Antarctic crustaceans Eudorella splendida and Nototanais antarcticus, commonly occurring in Admiralty Bay (South Shetland Islands). From analysis of the material studied it can be concluded that N. antarcticus is a progynous hermaphrodite with a life cycle lasting at least two years. The life cy­ cle of E. splendida lasts probably 3-4 years. It is a semelparous species, but some females after brooding moult and revert into the intermediate stage.",2001,NA,article,NA,,,,NA,,7
Paleobotany of Livingston Island: The first report of a Cretaceous fossil flora from Hannah Point,"This is the first report of a fossil flora from Hannah Point, Livingston Island, South Shetland Islands, Antarctica. The fossiliferous content of an outcrop, located between two igneous rock units of Cretaceous age are mainly composed of leaf imprints and some fossil trunks. The leaf assemblage consists of 18 taxa of Pteridophyta, Pinophyta and one angiosperm. The plant assemblage can be compared to other Early Cretaceous floras from the South Shetland Islands, but several taxa have an evidently Late Cretaceous affinity. A Coniacian-Santonian age is the most probable age for the outcrops, supported by previous K/Ar isotopic studies of the basalts over and underlying the fossiliferous sequence",2007,https://doi.org/10.3133/ofr20071047srp081,article,https://pubs.usgs.gov/of/2007/1047/srp/srp081/of2007-1047srp081.pdf,,,,https://pubs.usgs.gov/of/2007/1047/srp/srp081/of2007-1047srp081.pdf,,10
